	CUSTOM.date [local]	CUSTOM.updateTime [local]	OSD.flyTime	OSD.flyTime [s]	OSD.latitude	OSD.longitude	OSD.height [ft]	OSD.pitch	OSD.roll	OSD.yaw	OSD.yaw [360]	GIMBAL.mode	GIMBAL.pitch	GIMBAL.roll	GIMBAL.yaw	GIMBAL.yaw [360]	DETAILS.videoTime [s]
2703	3/1/2024	7:47:59.04 AM	6m 11.8s	371.8	-2.53707062803313	-44.2791461572832	18.3	-0.7	-0.3	-22.9	337.1	Follow Yaw	-13.5	0	-22.8	337.2	30
2704	3/1/2024	7:47:59.14 AM	6m 11.9s	371.9	-2.53707061230236	-44.2791461041244	18.3	-0.9	-0.4	-23	337	Follow Yaw	-13.5	0	-22.8	337.2	30
2705	3/1/2024	7:47:59.24 AM	6m 12.0s	372.0	-2.53707059157552	-44.2791460484102	18.3	-0.9	-0.4	-23.1	336.9	Follow Yaw	-13.5	0	-22.8	337.2	30
2706	3/1/2024	7:47:59.35 AM	6m 12.1s	372.1	-2.53707056958502	-44.2791459966835	18.3	-0.9	-0.4	-23.3	336.7	Follow Yaw	-13.5	0	-22.8	337.2	30
2707	3/1/2024	7:47:59.45 AM	6m 12.2s	372.2	-2.53707055343085	-44.2791459466119	18.3	-0.7	-0.5	-23.2	336.8	Follow Yaw	-13.5	0	-22.8	337.2	30
2708	3/1/2024	7:47:59.55 AM	6m 12.3s	372.3	-2.53707056370959	-44.2791459040094	19.0	-1.1	-0.3	-23.1	336.9	Follow Yaw	-13.5	0	-22.8	337.2	30
2709	3/1/2024	7:47:59.66 AM	6m 12.4s	372.4	-2.53707057729081	-44.2791458779831	19.3	-1.5	0.1	-23	337	Follow Yaw	-13.5	0	-22.8	337.2	30
2710	3/1/2024	7:47:59.76 AM	6m 12.5s	372.5	-2.53707058779102	-44.2791458675898	19.6	-1.2	0.1	-22.8	337.2	Follow Yaw	-13.5	0	-22.8	337.2	30
2711	3/1/2024	7:47:59.76 AM	6m 12.6s	372.6	-2.53707060453142	-44.279145866192	20.3	-1	-0.1	-22.8	337.2	Follow Yaw	-13.5	0	-22.8	337.2	30
2712	3/1/2024	7:47:59.86 AM	6m 12.7s	372.7	-2.53707063736737	-44.279145860112	20.3	-0.9	-0.2	-22.7	337.3	Follow Yaw	-13.5	0	-22.8	337.2	30
2713	3/1/2024	7:47:59.96 AM	6m 12.8s	372.8	-2.5370706600809	-44.279145839574	20.6	-1	0	-22.7	337.3	Follow Yaw	-13.5	0	-22.8	337.2	30
2714	3/1/2024	7:48:00.07 AM	6m 12.9s	372.9	-2.53707065621824	-44.2791457794006	20.6	-1.3	0.2	-22.7	337.3	Follow Yaw	-13.5	0	-22.8	337.2	30
2715	3/1/2024	7:48:00.17 AM	6m 13.0s	373.0	-2.53707062597477	-44.2791457209765	20.6	-1.4	0.3	-22.8	337.2	Follow Yaw	-13.5	0	-22.8	337.2	30
2716	3/1/2024	7:48:00.27 AM	6m 13.1s	373.1	-2.53707058349844	-44.2791456818814	20.6	5.9	-0.3	-22.8	337.2	Follow Yaw	-13.5	0	-22.8	337.2	30
2717	3/1/2024	7:48:00.38 AM	6m 13.2s	373.2	-2.5370705997438	-44.2791456140673	20.6	17.8	-0.5	-22.9	337.1	Follow Yaw	-13.5	0	-22.8	337.2	30
2718	3/1/2024	7:48:00.48 AM	6m 13.3s	373.3	-2.53707087392817	-44.2791454461528	20.3	19.7	-0.2	-23	337	Follow Yaw	-13.5	0	-22.8	337.2	30
2719	3/1/2024	7:48:00.59 AM	6m 13.4s	373.4	-2.53707150305471	-44.2791451411009	20.3	21.6	-0.1	-23	337	Follow Yaw	-13.5	0	-22.8	337.2	30
2720	3/1/2024	7:48:00.69 AM	6m 13.5s	373.5	-2.53707254704364	-44.2791446802257	20.3	22.5	0.2	-23	337	Follow Yaw	-13.5	0	-22.8	337.2	30
2721	3/1/2024	7:48:00.79 AM	6m 13.6s	373.6	-2.53707402720804	-44.2791440277081	20.3	22.6	0.1	-22.9	337.1	Follow Yaw	-13.5	0	-22.8	337.2	30
2722	3/1/2024	7:48:00.90 AM	6m 13.7s	373.7	-2.5370758971568	-44.2791431872695	20.3	21.3	-0.2	-22.7	337.3	Follow Yaw	-13.5	0	-22.8	337.2	30
2723	3/1/2024	7:48:01.00 AM	6m 13.8s	373.8	-2.53707817223637	-44.2791421679829	20.3	18.8	-0.6	-22.7	337.3	Follow Yaw	-13.5	0	-22.8	337.2	30
2724	3/1/2024	7:48:01.10 AM	6m 13.9s	373.9	-2.5370806768158	-44.2791410485102	20.3	8.7	-0.6	-22.7	337.3	Follow Yaw	-13.5	0	-22.7	337.3	30
2725	3/1/2024	7:48:01.21 AM	6m 14.0s	374.0	-2.53708337118062	-44.279139873992	20.3	-10	-0.3	-22.7	337.3	Follow Yaw	-13.5	0	-22.8	337.2	30
2726	3/1/2024	7:48:01.31 AM	6m 14.1s	374.1	-2.53708585430367	-44.2791388211929	20.3	-14.1	-0.1	-22.4	337.6	Follow Yaw	-13.5	0	-22.8	337.2	30
2727	3/1/2024	7:48:01.41 AM	6m 14.2s	374.2	-2.53708807509743	-44.2791379041419	20.6	-15.6	0	-22.5	337.5	Follow Yaw	-13.5	0	-22.8	337.2	30
2728	3/1/2024	7:48:01.52 AM	6m 14.3s	374.3	-2.53708992323806	-44.2791371478107	20.6	-16.3	-0.4	-22.4	337.6	Follow Yaw	-13.5	0	-22.8	337.2	30
2729	3/1/2024	7:48:01.62 AM	6m 14.4s	374.4	-2.5370914006276	-44.2791365495151	20.6	-16.3	-0.1	-22.5	337.5	Follow Yaw	-13.5	0	-22.8	337.2	30
2730	3/1/2024	7:48:01.72 AM	6m 14.5s	374.5	-2.53709247581752	-44.2791360840779	20.6	-15.9	0.2	-22.6	337.4	Follow Yaw	-13.5	0	-22.8	337.2	30
2731	3/1/2024	7:48:01.83 AM	6m 14.6s	374.6	-2.53709305355036	-44.279135815214	20.9	-15.3	0.1	-22.7	337.3	Follow Yaw	-13.5	0	-22.8	337.2	30
2732	3/1/2024	7:48:01.93 AM	6m 14.7s	374.7	-2.53709326122257	-44.2791356788141	21.3	-8.4	0.1	-22.8	337.2	Follow Yaw	-13.5	0	-22.8	337.2	30
2733	3/1/2024	7:48:02.03 AM	6m 14.8s	374.8	-2.53709312716906	-44.2791356717565	21.6	-4.7	-0.5	-22.7	337.3	Follow Yaw	-13.5	0	-22.8	337.2	30
2734	3/1/2024	7:48:02.14 AM	6m 14.9s	374.9	-2.53709296848045	-44.2791356650249	21.9	-3.8	-0.7	-22.7	337.3	Follow Yaw	-13.5	0	-22.8	337.2	30
2735	3/1/2024	7:48:02.24 AM	6m 15.0s	375.0	-2.537092784336	-44.2791356745693	21.9	-3.5	-0.9	-22.6	337.4	Follow Yaw	-13.5	0	-22.8	337.2	30
2736	3/1/2024	7:48:02.34 AM	6m 15.1s	375.1	-2.53709245974152	-44.2791357834937	21.9	-3.1	-1	-22.8	337.2	Follow Yaw	-13.5	0	-22.8	337.2	30
2737	3/1/2024	7:48:02.45 AM	6m 15.2s	375.2	-2.53709216182746	-44.2791358660317	21.9	-2.4	-0.8	-22.8	337.2	Follow Yaw	-13.5	0	-22.8	337.2	30
2738	3/1/2024	7:48:02.55 AM	6m 15.3s	375.3	-2.53709200238325	-44.2791358649169	21.9	11	-0.5	-22.9	337.1	Follow Yaw	-13.5	0	-22.8	337.2	30
2739	3/1/2024	7:48:02.65 AM	6m 15.4s	375.4	-2.53709193681558	-44.2791358382561	21.9	16	-0.5	-23	337	Follow Yaw	-13.5	0	-22.7	337.3	30
2740	3/1/2024	7:48:02.75 AM	6m 15.5s	375.5	-2.53709216311719	-44.2791357331219	21.9	3	-0.4	-22.8	337.2	Follow Yaw	-13.5	0	-22.8	337.2	30
2741	3/1/2024	7:48:02.86 AM	6m 15.6s	375.6	-2.53709254345657	-44.2791355832844	21.9	-1.7	-0.3	-22.8	337.2	Follow Yaw	-13.5	0	-22.8	337.2	30
2742	3/1/2024	7:48:02.86 AM	6m 15.7s	375.7	-2.5370930015574	-44.2791354146238	21.9	-6.3	-0.2	-22.9	337.1	Follow Yaw	-13.5	0	-22.8	337.2	30
2743	3/1/2024	7:48:02.96 AM	6m 15.8s	375.8	-2.53709344639619	-44.2791352428418	21.9	-8.1	-0.4	-22.6	337.4	Follow Yaw	-13.5	0	-22.8	337.2	30
2744	3/1/2024	7:48:03.07 AM	6m 15.9s	375.9	-2.53709374867448	-44.2791350943077	21.9	-7.3	-0.3	-22.8	337.2	Follow Yaw	-13.5	0	-22.8	337.2	30
2745	3/1/2024	7:48:03.17 AM	6m 16.0s	376.0	-2.5370939699214	-44.2791349670491	21.9	-6.1	-0.5	-22.5	337.5	Follow Yaw	-13.5	0	-22.8	337.2	30
2746	3/1/2024	7:48:03.27 AM	6m 16.1s	376.1	-2.5370940153615	-44.2791349063526	21.9	-5	-0.5	-22.8	337.2	Follow Yaw	-13.5	0	-22.8	337.2	30
2747	3/1/2024	7:48:03.37 AM	6m 16.2s	376.2	-2.53709399269356	-44.2791348703274	21.9	-3.9	-0.5	-22.6	337.4	Follow Yaw	-13.5	0	-22.8	337.2	30
2748	3/1/2024	7:48:03.48 AM	6m 16.3s	376.3	-2.53709387003916	-44.2791348871695	21.9	-2.9	-0.5	-22.6	337.4	Follow Yaw	-13.5	0	-22.8	337.2	30
2749	3/1/2024	7:48:03.58 AM	6m 16.4s	376.4	-2.53709369930006	-44.2791349303293	21.9	-2.1	-0.5	-22.8	337.2	Follow Yaw	-13.5	0	-22.8	337.2	30
2750	3/1/2024	7:48:03.68 AM	6m 16.5s	376.5	-2.53709348976491	-44.2791350099689	21.9	-1.4	-0.4	-22.9	337.1	Follow Yaw	-13.5	0	-22.8	337.2	30
2751	3/1/2024	7:48:03.78 AM	6m 16.6s	376.6	-2.53709326760607	-44.2791350988527	21.9	-1	-0.4	-22.7	337.3	Follow Yaw	-13.5	0	-22.8	337.2	30
2752	3/1/2024	7:48:03.89 AM	6m 16.7s	376.7	-2.53709305446229	-44.2791351834917	21.9	-0.5	-0.4	-22.7	337.3	Follow Yaw	-13.5	0	-22.8	337.2	30
2753	3/1/2024	7:48:03.99 AM	6m 16.8s	376.8	-2.53709284041961	-44.279135264023	21.9	-0.1	-0.4	-23	337	Follow Yaw	-13.5	0	-22.8	337.2	30
2754	3/1/2024	7:48:04.10 AM	6m 16.9s	376.9	-2.53709263853164	-44.2791353283212	21.9	0.2	-0.4	-22.7	337.3	Follow Yaw	-13.5	0	-22.8	337.2	30
2755	3/1/2024	7:48:04.20 AM	6m 17.0s	377.0	-2.53709246174776	-44.2791353802623	21.9	0.3	-0.4	-22.6	337.4	Follow Yaw	-13.5	0	-22.8	337.2	30
2756	3/1/2024	7:48:04.30 AM	6m 17.1s	377.1	-2.53709231815808	-44.2791354218186	21.9	0.4	-0.4	-22.8	337.2	Follow Yaw	-13.5	0	-22.8	337.2	30
2757	3/1/2024	7:48:04.40 AM	6m 17.2s	377.2	-2.53709221758538	-44.2791354486424	21.9	0.3	-0.3	-22.6	337.4	Follow Yaw	-13.5	0	-22.8	337.2	30
2758	3/1/2024	7:48:04.51 AM	6m 17.3s	377.3	-2.53709214999844	-44.2791354682628	21.9	0.4	-0.3	-22.7	337.3	Follow Yaw	-13.5	0	-22.8	337.2	30
2759	3/1/2024	7:48:04.61 AM	6m 17.4s	377.4	-2.53709212058223	-44.2791354639494	21.9	0.5	-0.1	-22.8	337.2	Follow Yaw	-13.5	0	-22.8	337.2	30
2760	3/1/2024	7:48:04.71 AM	6m 17.5s	377.5	-2.53709208883408	-44.2791354393809	21.9	0.4	-0.2	-22.5	337.5	Follow Yaw	-13.5	0	-22.8	337.2	30
2761	3/1/2024	7:48:04.82 AM	6m 17.6s	377.6	-2.5370920912051	-44.2791353917704	21.9	0.3	-0.6	-22.8	337.2	Follow Yaw	-13.5	0	-22.8	337.2	30
2762	3/1/2024	7:48:04.92 AM	6m 17.7s	377.7	-2.53709209532181	-44.2791353475901	21.9	0.4	-0.6	-22.9	337.1	Follow Yaw	-13.5	0	-22.8	337.2	30
2763	3/1/2024	7:48:05.02 AM	6m 17.8s	377.8	-2.53709212535031	-44.2791352982817	21.9	0.2	-0.4	-22.6	337.4	Follow Yaw	-13.5	0	-22.8	337.2	30
2764	3/1/2024	7:48:05.12 AM	6m 17.9s	377.9	-2.53709214257274	-44.279135261176	21.9	0	-0.5	-22.5	337.5	Follow Yaw	-13.5	0	-22.8	337.2	30
2765	3/1/2024	7:48:05.23 AM	6m 18.0s	378.0	-2.53709216589205	-44.2791352280236	21.9	0.1	-0.4	-22.7	337.3	Follow Yaw	-13.5	0	-22.8	337.2	30
2766	3/1/2024	7:48:05.33 AM	6m 18.1s	378.1	-2.53709217102491	-44.2791352038067	21.9	0	-0.6	-22.6	337.4	Follow Yaw	-13.5	0	-22.8	337.2	30
2767	3/1/2024	7:48:05.43 AM	6m 18.2s	378.2	-2.53709217076436	-44.2791351884311	21.9	0.2	-0.7	-22.8	337.2	Follow Yaw	-13.5	0	-22.8	337.2	30
2768	3/1/2024	7:48:05.53 AM	6m 18.3s	378.3	-2.53709216109792	-44.2791351791525	21.9	0.2	-0.6	-22.8	337.2	Follow Yaw	-13.5	0	-22.8	337.2	30
2769	3/1/2024	7:48:05.64 AM	6m 18.4s	378.4	-2.53709215012872	-44.2791351838518	21.9	0.1	-0.3	-22.7	337.3	Follow Yaw	-13.5	0	-22.8	337.2	30
2770	3/1/2024	7:48:05.74 AM	6m 18.5s	378.5	-2.53709215075404	-44.2791351851896	21.9	-0.2	0	-22.9	337.1	Follow Yaw	-13.5	0	-22.8	337.2	30
2771	3/1/2024	7:48:05.84 AM	6m 18.6s	378.6	-2.53709212834665	-44.2791351900089	21.9	0	-0.1	-22.7	337.3	Follow Yaw	-13.5	0	-22.8	337.2	30
2772	3/1/2024	7:48:05.95 AM	6m 18.7s	378.7	-2.53709208570747	-44.2791351804474	21.9	0	-0.6	-22.5	337.5	Follow Yaw	-13.5	0	-22.8	337.2	30
2773	3/1/2024	7:48:06.05 AM	6m 18.8s	378.8	-2.53709203120019	-44.2791351779691	21.9	0	-0.7	-22.5	337.5	Follow Yaw	-13.5	0	-22.8	337.2	30
2774	3/1/2024	7:48:06.05 AM	6m 18.9s	378.9	-2.53709199110139	-44.2791351708087	21.9	0.3	-1.1	-22.2	337.8	Follow Yaw	-13.5	0	-22.8	337.2	30
2775	3/1/2024	7:48:06.26 AM	6m 19.0s	379.0	-2.53709194747212	-44.2791351685533	21.9	0.7	-1.1	-22.2	337.8	Follow Yaw	-13.5	0	-22.8	337.2	30
2776	3/1/2024	7:48:06.26 AM	6m 19.1s	379.1	-2.53709192143004	-44.2791351519171	21.9	1	-1.5	-22.6	337.4	Follow Yaw	-13.5	0	-22.8	337.2	30
2777	3/1/2024	7:48:06.36 AM	6m 19.2s	379.2	-2.53709189657347	-44.2791351501249	21.9	0.7	-1.3	-22.8	337.2	Follow Yaw	-13.5	0	-22.8	337.2	30
2778	3/1/2024	7:48:06.46 AM	6m 19.3s	379.3	-2.53709187434847	-44.2791351671041	21.9	0.5	-0.7	-22.8	337.2	Follow Yaw	-13.5	0	-22.8	337.2	30
2779	3/1/2024	7:48:06.57 AM	6m 19.4s	379.4	-2.53709184735538	-44.2791351892372	21.9	0.7	-0.3	-22.8	337.2	Follow Yaw	-13.5	0	-22.8	337.2	30
2780	3/1/2024	7:48:06.67 AM	6m 19.5s	379.5	-2.53709182384065	-44.2791351971008	21.9	0.6	-0.6	-22.7	337.3	Follow Yaw	-13.5	0	-22.8	337.2	30
2781	3/1/2024	7:48:06.77 AM	6m 19.6s	379.6	-2.53709180354372	-44.2791352106242	21.9	0.5	-1	-22.7	337.3	Follow Yaw	-13.5	0	-22.8	337.2	30
2782	3/1/2024	7:48:06.87 AM	6m 19.7s	379.7	-2.5370918063707	-44.2791352306391	21.9	0.3	-1.2	-22.5	337.5	Follow Yaw	-13.5	0	-22.8	337.2	30
2783	3/1/2024	7:48:06.98 AM	6m 19.8s	379.8	-2.53709181455201	-44.2791352610902	21.9	0	-1.3	-22.4	337.6	Follow Yaw	-13.5	0	-22.8	337.2	30
2784	3/1/2024	7:48:07.08 AM	6m 19.9s	379.9	-2.53709183004176	-44.2791352821342	21.9	0	-1.2	-22.7	337.3	Follow Yaw	-13.5	0	-22.8	337.2	30
2785	3/1/2024	7:48:07.19 AM	6m 20.0s	380.0	-2.53709184585721	-44.2791353110676	21.9	0	-0.9	-22.6	337.4	Follow Yaw	-13.5	0	-22.8	337.2	30
2786	3/1/2024	7:48:07.29 AM	6m 20.1s	380.1	-2.53709186447358	-44.279135334384	21.9	0	-0.7	-22.5	337.5	Follow Yaw	-13.5	0	-22.8	337.2	30
2787	3/1/2024	7:48:07.39 AM	6m 20.2s	380.2	-2.53709189249585	-44.2791353536615	21.9	-0.3	-0.9	-22.6	337.4	Follow Yaw	-13.5	0	-22.8	337.2	30
2788	3/1/2024	7:48:07.50 AM	6m 20.3s	380.3	-2.53709193568218	-44.2791353643035	21.9	-0.3	-1.1	-22.5	337.5	Follow Yaw	-13.5	0	-22.8	337.2	30
2789	3/1/2024	7:48:07.60 AM	6m 20.4s	380.4	-2.53709198779239	-44.2791353748083	21.9	-0.2	-0.9	-22.7	337.3	Follow Yaw	-13.5	0	-22.8	337.2	30
2790	3/1/2024	7:48:07.70 AM	6m 20.5s	380.5	-2.53709204270352	-44.2791353852017	21.9	-0.3	-1	-22.6	337.4	Follow Yaw	-13.5	0	-22.8	337.2	30
2791	3/1/2024	7:48:07.80 AM	6m 20.6s	380.6	-2.53709210481889	-44.2791353932797	21.9	-0.1	-0.7	-22.7	337.3	Follow Yaw	-13.5	0	-22.8	337.2	30
2792	3/1/2024	7:48:07.91 AM	6m 20.7s	380.7	-2.5370921640682	-44.2791354008432	21.9	-0.3	-0.6	-22.6	337.4	Follow Yaw	-13.5	0	-22.8	337.2	30
2793	3/1/2024	7:48:08.01 AM	6m 20.8s	380.8	-2.5370922211419	-44.2791354046935	21.9	-0.3	-0.8	-22.6	337.4	Follow Yaw	-13.5	0	-22.8	337.2	30
2794	3/1/2024	7:48:08.11 AM	6m 20.9s	380.9	-2.53709227901029	-44.2791353936227	21.9	-0.4	-1.3	-22.8	337.2	Follow Yaw	-13.5	0	-22.8	337.2	30
2795	3/1/2024	7:48:08.22 AM	6m 21.0s	381.0	-2.53709233143316	-44.2791353949605	21.9	-0.1	-1	-22.6	337.4	Follow Yaw	-13.5	0	-22.8	337.2	30
2796	3/1/2024	7:48:08.32 AM	6m 21.1s	381.1	-2.5370923854975	-44.2791353913074	21.9	-0.2	-0.9	-22.5	337.5	Follow Yaw	-13.5	0	-22.8	337.2	30
2797	3/1/2024	7:48:08.42 AM	6m 21.2s	381.2	-2.53709243932734	-44.2791353960324	21.9	-0.2	-0.8	-22.5	337.5	Follow Yaw	-13.5	0	-22.8	337.2	30
2798	3/1/2024	7:48:08.53 AM	6m 21.3s	381.3	-2.53709249668765	-44.2791354356507	21.9	-0.1	-1.3	-22.7	337.3	Follow Yaw	-13.5	0	-22.8	337.2	30
2799	3/1/2024	7:48:08.63 AM	6m 21.4s	381.4	-2.53709255665348	-44.2791354786047	21.9	-0.4	-1	-22.7	337.3	Follow Yaw	-13.5	0	-22.8	337.2	30
2800	3/1/2024	7:48:08.73 AM	6m 21.5s	381.5	-2.53709266105628	-44.2791355163793	21.9	-0.3	-0.5	-22.5	337.5	Follow Yaw	-13.5	0	-22.8	337.2	30
2801	3/1/2024	7:48:08.83 AM	6m 21.6s	381.6	-2.53709274470619	-44.2791355627721	21.9	-0.1	-0.8	-22.6	337.4	Follow Yaw	-13.5	0	-22.8	337.2	30
2802	3/1/2024	7:48:08.94 AM	6m 21.7s	381.7	-2.53709280944009	-44.2791356370949	21.9	0.3	-0.5	-22.8	337.2	Follow Yaw	-13.5	0	-22.8	337.2	30
2803	3/1/2024	7:48:09.04 AM	6m 21.8s	381.8	-2.53709286614903	-44.2791357161856	21.9	0.6	-0.1	-22.8	337.2	Follow Yaw	-13.5	0	-22.8	337.2	30
2804	3/1/2024	7:48:09.14 AM	6m 21.9s	381.9	-2.53709295198757	-44.2791357940071	21.9	0.8	0	-23	337	Follow Yaw	-13.5	0	-22.8	337.2	30
2805	3/1/2024	7:48:09.25 AM	6m 22.0s	382.0	-2.53709302924095	-44.279135862996	21.9	0.6	0.1	-22.8	337.2	Follow Yaw	-13.5	0	-22.8	337.2	30
2806	3/1/2024	7:48:09.35 AM	6m 22.1s	382.1	-2.53709310223433	-44.2791359112497	21.9	0.5	0.3	-22.7	337.3	Follow Yaw	-13.5	0	-22.8	337.2	30
2807	3/1/2024	7:48:09.35 AM	6m 22.2s	382.2	-2.53709315747115	-44.2791359625562	21.9	0.8	0.5	-22.7	337.3	Follow Yaw	-13.5	0	-22.8	337.2	30
2808	3/1/2024	7:48:09.56 AM	6m 22.3s	382.3	-2.53709318966223	-44.2791360142314	21.9	0.5	0.7	-22.7	337.3	Follow Yaw	-13.5	0	-22.8	337.2	30
2809	3/1/2024	7:48:09.56 AM	6m 22.4s	382.4	-2.53709321326815	-44.2791360479755	21.9	0.3	0.4	-22.9	337.1	Follow Yaw	-13.5	0	-22.8	337.2	30
2810	3/1/2024	7:48:09.66 AM	6m 22.5s	382.5	-2.537093244404	-44.2791360550845	21.9	0.5	-0.2	-22.7	337.3	Follow Yaw	-13.5	0	-22.8	337.2	30
2811	3/1/2024	7:48:09.76 AM	6m 22.6s	382.6	-2.53709326332	-44.279136046432	21.9	0.6	-0.8	-22.7	337.3	Follow Yaw	-13.5	0	-22.8	337.2	30
2812	3/1/2024	7:48:09.87 AM	6m 22.7s	382.7	-2.53709328442464	-44.2791360288953	21.9	0.6	-0.6	-22.9	337.1	Follow Yaw	-13.5	0	-22.8	337.2	30
2813	3/1/2024	7:48:09.97 AM	6m 22.8s	382.8	-2.53709332483611	-44.2791360139484	21.9	0.3	-0.5	-22.6	337.4	Follow Yaw	-13.5	0	-22.8	337.2	30
2814	3/1/2024	7:48:10.07 AM	6m 22.9s	382.9	-2.5370934070139	-44.2791360061877	21.9	0.4	-0.2	-22.8	337.2	Follow Yaw	-13.5	0	-22.8	337.2	30
2815	3/1/2024	7:48:10.18 AM	6m 23.0s	383.0	-2.53709348000728	-44.2791360107155	21.9	0.6	-0.3	-23	337	Follow Yaw	-13.5	0	-22.8	337.2	30
2816	3/1/2024	7:48:10.38 AM	6m 23.1s	383.1	-2.53709353420189	-44.2791360281407	21.9	0.2	-0.3	-22.9	337.1	Follow Yaw	-13.5	0	-22.8	337.2	30
2817	3/1/2024	7:48:10.49 AM	6m 23.3s	383.3	-2.53709364283865	-44.2791360864275	21.9	0	-0.9	-22.8	337.2	Follow Yaw	-13.5	0	-22.8	337.2	30
2818	3/1/2024	7:48:10.59 AM	6m 23.4s	383.4	-2.53709369152261	-44.2791361375711	21.9	-0.2	-1.1	-22.7	337.3	Follow Yaw	-13.5	0	-22.8	337.2	30
2819	3/1/2024	7:48:10.69 AM	6m 23.5s	383.5	-2.53709374744989	-44.2791361883116	21.9	-0.2	-1.1	-23	337	Follow Yaw	-13.5	0	-22.8	337.2	30
2820	3/1/2024	7:48:10.80 AM	6m 23.6s	383.6	-2.53709379410156	-44.2791362662103	21.9	-0.3	-1	-22.6	337.4	Follow Yaw	-13.5	0	-22.8	337.2	30
2821	3/1/2024	7:48:10.90 AM	6m 23.7s	383.7	-2.53709384824406	-44.2791363399586	21.9	0	-0.7	-22.8	337.2	Follow Yaw	-13.5	0	-22.8	337.2	30
2822	3/1/2024	7:48:11.01 AM	6m 23.8s	383.8	-2.53709390903062	-44.2791364304374	21.9	-0.1	-0.5	-23	337	Follow Yaw	-13.5	0	-22.8	337.2	30
2823	3/1/2024	7:48:11.11 AM	6m 23.9s	383.9	-2.53709399793063	-44.2791364982258	21.9	-0.2	-0.4	-22.9	337.1	Follow Yaw	-13.5	0	-22.8	337.2	30
2824	3/1/2024	7:48:11.22 AM	6m 24.0s	384.0	-2.53709408296146	-44.2791365693843	21.9	-0.8	-0.7	-22.7	337.3	Follow Yaw	-13.5	0	-22.8	337.2	30
2825	3/1/2024	7:48:11.32 AM	6m 24.1s	384.1	-2.53709415837796	-44.2791366208537	21.9	-0.9	-0.9	-22.9	337.1	Follow Yaw	-13.5	0	-22.8	337.2	30
2826	3/1/2024	7:48:11.42 AM	6m 24.2s	384.2	-2.53709423612639	-44.2791366845001	21.9	-0.9	-1	-22.6	337.4	Follow Yaw	-13.5	0	-22.8	337.2	30
2827	3/1/2024	7:48:11.52 AM	6m 24.3s	384.3	-2.53709432971633	-44.2791367438761	21.9	-0.9	-0.9	-22.8	337.2	Follow Yaw	-13.5	0	-22.8	337.2	30
2828	3/1/2024	7:48:11.63 AM	6m 24.4s	384.4	-2.53709442894719	-44.2791368019142	21.9	-1	-0.7	-23.1	336.9	Follow Yaw	-13.5	0	-22.8	337.2	30
2829	3/1/2024	7:48:11.73 AM	6m 24.5s	384.5	-2.53709453480908	-44.2791368354868	21.9	-0.9	-1	-22.9	337.1	Follow Yaw	-13.5	0	-22.8	337.2	30
2830	3/1/2024	7:48:11.83 AM	6m 24.6s	384.6	-2.53709464549116	-44.2791368594807	21.9	-1.1	-1.3	-22.8	337.2	Follow Yaw	-13.5	0	-22.8	337.2	30
2831	3/1/2024	7:48:11.94 AM	6m 24.7s	384.7	-2.53709476014664	-44.2791368810049	21.9	-1.3	-1.2	-22.9	337.1	Follow Yaw	-13.5	0	-22.8	337.2	30
2832	3/1/2024	7:48:12.04 AM	6m 24.8s	384.8	-2.53709487615699	-44.2791369012257	21.9	-1.2	-1.1	-22.9	337.1	Follow Yaw	-13.5	0	-22.8	337.2	30
2833	3/1/2024	7:48:12.14 AM	6m 24.9s	384.9	-2.53709499111211	-44.2791369344467	21.9	-1.3	-0.9	-22.8	337.2	Follow Yaw	-13.5	0	-22.8	337.2	30
2834	3/1/2024	7:48:12.24 AM	6m 25.0s	385.0	-2.5370951026931	-44.2791369747252	21.9	-1.6	-0.6	-22.6	337.4	Follow Yaw	-13.5	0	-22.8	337.2	30
2835	3/1/2024	7:48:12.35 AM	6m 25.1s	385.1	-2.53709520928453	-44.279137042668	21.9	-1.5	-0.3	-22.3	337.7	Follow Yaw	-13.5	0	-22.8	337.2	30
2836	3/1/2024	7:48:12.45 AM	6m 25.2s	385.2	-2.53709531079521	-44.2791371158159	21.9	-1.7	-0.6	-22.3	337.7	Follow Yaw	-13.5	0	-22.8	337.2	30
2837	3/1/2024	7:48:12.55 AM	6m 25.3s	385.3	-2.53709539147484	-44.2791372272101	21.9	-1.6	-0.6	-22.2	337.8	Follow Yaw	-13.5	0	-22.8	337.2	30
2838	3/1/2024	7:48:12.55 AM	6m 25.4s	385.4	-2.53709547718311	-44.2791373464164	21.9	-1.8	-0.6	-22.1	337.9	Follow Yaw	-13.5	0	-22.8	337.2	30
2839	3/1/2024	7:48:12.66 AM	6m 25.5s	385.5	-2.53709555489245	-44.2791374906629	21.9	-1.6	0	-22.1	337.9	Follow Yaw	-13.5	0	-22.8	337.2	30
2840	3/1/2024	7:48:12.76 AM	6m 25.6s	385.6	-2.53709563179409	-44.2791376367959	21.9	-1.5	0.6	-22.3	337.7	Follow Yaw	-13.5	0	-22.8	337.2	30
2841	3/1/2024	7:48:12.86 AM	6m 25.7s	385.7	-2.53709566235673	-44.2791377677334	21.9	-1.5	1	-22.1	337.9	Follow Yaw	-13.5	0	-22.8	337.2	30
2842	3/1/2024	7:48:12.97 AM	6m 25.8s	385.8	-2.53709569724451	-44.2791378869397	21.9	-1.3	1.3	-21.9	338.1	Follow Yaw	-13.5	0	-22.8	337.2	30
